"ID","Name","Solubility","SMILES Canonical","Smiles (Optimized Geometry)","Energy","Smiles","SlogP","TPSA","ExactMW","NumLipinskiHBA","NumLipinskiHBD","NumRotatableBonds","NumHBD","NumHBA","NumAmideBonds","NumHeteroAtoms","NumHeavyAtoms","NumAtoms","NumStereocenters","NumRings","NumAromaticRings","NumSaturatedRings","NumAliphaticRings","NumAromaticHeterocycles","NumSaturatedHeterocycles","NumAliphaticHeterocycles","NumAromaticCarbocycles","NumSaturatedCarbocycles","NumAliphaticCarbocycles","FractionCSP3"
"A-1024","(3E)-4-(2,5,6,6-tetramethylcyclohex-2-en-1-yl)but-3-en-2-one",-3.8026769123,"CC(=O)C=C[C@H]1C(C)=CC[C@@H](C)C1(C)C","CC(=O)C=C[C@H]1C(C)=CC[C@@H](C)C1(C)C",23.04275147979737,"CC(=O)C=C[C@H]1C(=CC[C@@H](C)C1(C)C)C",3.760100000000003,17.07,206.167065324,1,0,2,0,1,0,1,15,37,2,1,0,0,1,0,0,0,0,0,1,0.6428571428571429
"A-1027","5-amino-2-[(E)-2-(4-amino-2-sulfophenyl)ethenyl]benzene-1-sulfonic acid",-4.0635303796,"Nc1ccc(C=Cc2ccc(N)cc2S(=O)(=O)[O-])c(S(=O)(=O)[O-])c1","Nc1ccc(C=Cc2ccc(N)cc2S(=O)(=O)[O-])c(S(=O)(=O)[O-])c1",68.57252965240393,"Nc1ccc(C=Cc2ccc(N)cc2S(=O)(=O)[O-])c(S(=O)(=O)[O-])c1",0.8296000000000002,166.44,368.01477526381996,8,4,4,2,8,0,10,24,36,0,2,2,0,0,0,0,0,2,0,0,0
"A-1029","3-[hydroxy(phenyl)phosphoryl]propanoic acid",-0.8283051545,"O=C([O-])CCP(=O)([O-])c1ccccc1","O=C([O-])CCP(=O)([O-])c1ccccc1",56.123165540596396,"O=C([O-])CCP(=O)([O-])c1ccccc1",-0.9096999999999993,80.25999999999999,212.02494255782,4,0,4,0,4,0,5,14,23,1,1,1,0,0,0,0,0,1,0,0,0.2222222222222222
"A-1030","(phenylmethanesulfinylmethyl)benzene",-2.8588087212,"O=S(Cc1ccccc1)Cc1ccccc1","O=S(Cc1ccccc1)Cc1ccccc1",33.153956600503726,"O=S(Cc1ccccc1)Cc1ccccc1",3.1355000000000013,17.07,230.076536068,1,0,4,0,1,0,2,16,30,0,2,2,0,0,0,0,0,2,0,0,0.14285714285714285
"A-1032","2-[(E)-2-(1-cyano-1-methylethyl)diazen-1-yl]-2-methylpropanenitrile",-2.7132509977,"CC(C)(C#N)N=NC(C)(C)C#N","CC(C)(C#N)N=NC(C)(C)C#N",43.63746378434591,"CC(C)(C#N)N=NC(C)(C)C#N",2.04296,72.3,164.106196384,4,0,2,0,4,0,4,12,24,0,0,0,0,0,0,0,0,0,0,0,0.75
"A-1033","2-methylbutyl acrylate",-2.6532064055,"C=CC(=O)OCC(C)CC","C=CC(=O)OCC(C)CC",-6.648345750038903,"C=CC(=O)OCC(C)CC",1.7616999999999998,26.3,142.099379688,2,0,4,0,2,0,2,10,24,1,0,0,0,0,0,0,0,0,0,0,0.625
"A-1041","2-aminobenzenesulfonic acid",-1.7471686412,"Nc1ccccc1S(=O)(=O)[O-]","Nc1ccccc1S(=O)(=O)[O-]",11.413387940510864,"Nc1ccccc1S(=O)(=O)[O-]",0.1729000000000001,83.22,172.00738763191,4,2,1,1,4,0,5,11,17,0,1,1,0,0,0,0,0,1,0,0,0
"A-1050","2,2,6-trimethylcyclohexyl propanoate",-3.8031812605,"CCC(=O)OC1C(C)CCCC1(C)C","CCC(=O)OC1C(C)CCCC1(C)C",7.444825089292632,"CCC(=O)OC1C(C)CCCC1(C)C",3.1544000000000016,26.3,198.161979944,2,0,2,0,2,0,2,14,36,2,1,0,1,1,0,0,0,0,1,1,0.9166666666666666
"A-1051","1,4-dimethyl benzene-1,4-dicarboxylate",-3.796856222,"COC(=O)c1ccc(C(=O)OC)cc1","COC(=O)c1ccc(C(=O)OC)cc1",5.069264073110121,"COC(=O)c1ccc(C(=O)OC)cc1",1.2598,52.60000000000001,194.0579088,4,0,2,0,4,0,4,14,24,0,1,1,0,0,0,0,0,1,0,0,0.2
"A-1052","2-heptylcyclopentan-1-one",-3.7694416506,"CCCCCCCC1CCCC1=O","CCCCCCCC1CCCC1=O",8.634111806301055,"CCCCCCCC1CCCC1=O",3.7161000000000026,17.07,182.167065324,1,0,6,0,1,0,1,13,35,1,1,0,1,1,0,0,0,0,1,1,0.9166666666666666
"A-1053","benzyl 2-phenylacetate",-3.8632748797,"O=C(Cc1ccccc1)OCc1ccccc1","O=C(Cc1ccccc1)OCc1ccccc1",19.469512617198937,"O=C(Cc1ccccc1)OCc1ccccc1",2.972500000000001,26.3,226.099379688,2,0,4,0,2,0,2,17,31,0,2,2,0,0,0,0,0,2,0,0,0.13333333333333333
"A-1056","N,N-dimethyl[(dimethylcarbamothioyl)sulfanyl]carbothioamide",-2.8302990647,"CN(C)C(=S)SC(=S)N(C)C","CN(C)C(=S)SC(=S)N(C)C",-38.14887417863215,"CN(C)C(=S)SC(=S)N(C)C",1.4126,6.48,208.016261384,2,0,0,0,3,0,5,11,23,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666
"A-1058","3,7-dimethyloct-6-en-1-ol",-2.7067344575,"CC(C)=CCC[C@@H](C)CCO","CC(C)=CCC[C@@H](C)CCO",5.121955755369559,"CC(=CCC[C@@H](C)CCO)C",2.751300000000001,20.23,156.15141526,1,1,5,1,1,0,1,11,31,1,0,0,0,0,0,0,0,0,0,0,0.8
"A-1059","4,7-dimethyloct-6-en-3-one",-2.7010952437,"CCC(=O)C(C)CC=C(C)C","CCC(=O)C(C)CC=C(C)C",7.904275666970959,"CCC(=O)C(C)CC=C(C)C",2.9579000000000013,17.07,154.135765196,1,0,4,0,1,0,1,11,29,1,0,0,0,0,0,0,0,0,0,0,0.7
"A-1060","2-amino-3,5-dimethylbenzene-1-sulfonic acid",-1.8195435039,"Cc1cc(C)c(N)c(S(=O)(=O)[O-])c1","Cc1cc(C)c(N)c(S(=O)(=O)[O-])c1",20.555805090352607,"Cc1cc(C)c(N)c(S(=O)(=O)[O-])c1",0.7897400000000001,83.22,200.03868775991,4,2,1,1,4,0,5,13,23,0,1,1,0,0,0,0,0,1,0,0,0.25
"A-1065","4-[2-(4-hydroxyphenyl)propan-2-yl]phenol",-2.8799222949,"CC(C)(c1ccc(O)cc1)c1ccc(O)cc1","CC(C)(c1ccc(O)cc1)c1ccc(O)cc1",39.04570767500496,"CC(C)(c1ccc(O)cc1)c1ccc(O)cc1",3.423700000000002,40.46,228.115029752,2,2,2,2,2,0,2,17,33,0,2,2,0,0,0,0,0,2,0,0,0.2
"A-1070","1,3-benzothiazole",-1.6538265258,"c1ccc2scnc2c1","c1ccc2scnc2c1",15.024904360906449,"c1ccc2scnc2c1",2.2962999999999996,12.89,135.01427016,1,0,0,0,2,0,2,9,14,0,2,2,0,0,1,0,0,1,0,0,0
"A-1073","3-nitrobenzoic acid",-1.7459071723,"O=C([O-])c1cccc([N+](=O)[O-])c1","O=C([O-])c1cccc([N+](=O)[O-])c1",23.796311227795627,"O=C([O-])c1cccc([N+](=O)[O-])c1",-0.04170000000000018,83.27,166.01458118791,5,0,2,0,4,0,5,12,16,0,1,1,0,0,0,0,0,1,0,0,0
"A-1076","2,4-dihydro-1H-3,1-benzoxazine-2,4-dione",-2.735417906,"O=c1[nH]c2ccccc2c(=O)o1","O=C1Nc2ccccc2C(=O)O1",-10.523188697162416,"O=c1[nH]c2ccccc2c(=O)o1",1.3889,55.400000000000006,163.02694302,4,1,0,1,3,1,4,12,17,0,2,1,0,1,0,0,1,1,0,0,0
"A-1077","2-hydroxy-1,2-diphenylethan-1-one",-2.8497223519,"O=C(c1ccccc1)C(O)c1ccccc1","O=C(c1ccccc1)C(O)c1ccccc1",53.59050000152621,"O=C(c1ccccc1)C(O)c1ccccc1",2.602900000000001,37.3,212.083729624,2,1,3,1,2,0,2,16,28,1,2,2,0,0,0,0,0,2,0,0,0.07142857142857142
"A-1080","octan-1-ol",-2.6375931207,"CCCCCCCCO","CCCCCCCCO",-0.5546066736140509,"CCCCCCCCO",2.3392000000000013,20.23,130.135765196,1,1,6,1,1,0,1,9,27,0,0,0,0,0,0,0,0,0,0,0,1
"A-1088","3,7-dimethylocta-1,6-dien-3-yl acetate",-3.8157769203,"C=CC(C)(CCC=C(C)C)OC(C)=O","C=CC(C)(CCC=C(C)C)OC(C)=O",-9.480412561980899,"C=CC(C)(CCC=C(C)C)OC(=O)C",3.2406000000000024,26.3,196.14632988,2,0,5,0,2,0,2,14,34,1,0,0,0,0,0,0,0,0,0,0,0.5833333333333334
"A-1091","2,6-di-tert-butylphenol",-4.7135873776,"CC(C)(C)c1cccc(C(C)(C)C)c1O","CC(C)(C)c1cccc(C(C)(C)C)c1O",26.985902252397086,"CC(C)(C)c1cccc(C(C)(C)C)c1O",3.9872000000000036,20.23,206.167065324,1,1,0,1,1,0,1,15,37,0,1,1,0,0,0,0,0,1,0,0,0.5714285714285714
"A-1094","2-ethylhexyl acetate",-4.6451400046,"CCCCC(CC)COC(C)=O","CCCCC(CC)COC(C)=O",-6.282946008656925,"CCCCC(CC)COC(=O)C",2.765900000000001,26.3,172.14632988,2,0,6,0,2,0,2,12,32,1,0,0,0,0,0,0,0,0,0,0,0.9
"A-1095","2-methyldecanenitrile",-4.6324209502,"CCCCCCCCC(C)C#N","CCCCCCCCC(C)C#N",0.17918742678573635,"CCCCCCCCC(C)C#N",3.8966800000000035,23.79,167.167399672,1,0,7,0,1,0,1,12,33,1,0,0,0,0,0,0,0,0,0,0,0.9090909090909091
"A-1097","6-methylhept-1-ene",-4.458990177,"C=CCCCC(C)C","C=CCCCC(C)C",2.3140969158086095,"C=CCCCC(C)C",2.9987000000000013,0,112.12520051199999,0,0,4,0,0,0,0,8,24,0,0,0,0,0,0,0,0,0,0,0,0.75
"A-1099","bis(2-butoxyethyl) adipate",-4.9587331394,"CCCCOCCOC(=O)CCCCC(=O)OCCOCCCC","CCCCOCCOC(=O)CCCCC(=O)OCCOCCCC",-3.2762934647327384,"CCCCOCCOC(=O)CCCCC(=O)OCCOCCCC",3.2666000000000013,71.06,346.235538808,6,0,17,0,6,0,6,24,58,0,0,0,0,0,0,0,0,0,0,0,0.8888888888888888
"A-1100","1,1'-ethane-1,1-diyldibenzene",-4.6925039386,"CC(c1ccccc1)c1ccccc1","CC(c1ccccc1)c1ccccc1",31.47474064849098,"CC(c1ccccc1)c1ccccc1",3.8384000000000027,0,182.109550448,0,0,2,0,0,0,0,14,28,0,2,2,0,0,0,0,0,2,0,0,0.14285714285714285
"A-1101","1-benzyl-2-methylbenzene; 1-benzyl-3-methylbenzene; 1-benzyl-4-methylbenzene",-4.6925039386,"Cc1ccccc1Cc1ccccc1","Cc1ccccc1Cc1ccccc1",31.443261141401074,"Cc1ccccc1Cc1ccccc1",3.585820000000002,0,182.109550448,0,0,2,0,0,0,0,14,28,0,2,2,0,0,0,0,0,2,0,0,0.14285714285714285
"A-1105","17-Hydroxy-19-norpregn-4-ene-3,20-dione 17-acetate",-4.9957539374,"CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C","CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C",57.7238572450961,"CC(=O)O[C@]1(C(=O)C)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C",4.0191000000000034,60.440000000000005,358.21440944,4,0,2,0,4,0,4,26,56,6,4,0,3,4,0,0,0,0,3,4,0.7727272727272727
"A-1106","2,5-dianilinoterephthalic acid",-4.9857232877,"O=C([O-])c1cc(Nc2ccccc2)c(C(=O)[O-])cc1Nc1ccccc1","O=C([O-])c1cc(Nc2ccccc2)c(C(=O)[O-])cc1Nc1ccccc1",109.3426761285388,"O=C([O-])c1cc(Nc2ccccc2)c(C(=O)[O-])cc1Nc1ccccc1",1.9007999999999996,104.32,346.09645408782,6,2,6,2,6,0,6,26,40,0,3,3,0,0,0,0,0,3,0,0,0
"A-1107","benzyl (2E)-3-phenylprop-2-enoate",-4.8207960263,"O=C(C=Cc1ccccc1)OCc1ccccc1","O=C(C=Cc1ccccc1)OCc1ccccc1",14.456560430792635,"O=C(C=Cc1ccccc1)OCc1ccccc1",3.443200000000002,26.3,238.099379688,2,0,4,0,2,0,2,18,32,0,2,2,0,0,0,0,0,2,0,0,0.0625
"A-1110","4,6-di(phenyl)-5H-1,3,5-triazin-2-one",-5.4935852535,"O=c1nc(-c2ccccc2)[nH]c(-c2ccccc2)n1","O=C1N=C(c2ccccc2)NC(c2ccccc2)=N1",-33.160656182603404,"O=c1nc(c2ccccc2)[nH]c(c2ccccc2)n1",2.603200000000001,53.82,249.090211972,4,1,2,1,2,2,4,19,30,0,3,2,0,1,0,0,1,2,0,0,0
"A-1112","1,5-dimethyl-1-vinylhex-4-en-1-yl 2-methylpropanoate",-4.8105849842,"C=CC(C)(CCC=C(C)C)OC(=O)C(C)C","C=CC(C)(CCC=C(C)C)OC(=O)C(C)C",-7.185647860316641,"C=CC(C)(CCC=C(C)C)OC(=O)C(C)C",3.876700000000003,26.3,224.177630008,2,0,6,0,2,0,2,16,40,1,0,0,0,0,0,0,0,0,0,0,0.6428571428571429
"A-1113","(diphenylphosphoroso)(2,4,6-trimethylphenyl)methanone",-5.010576791,"Cc1cc(C)c(C(=O)P(=O)(c2ccccc2)c2ccccc2)c(C)c1","Cc1cc(C)c(C(=O)P(=O)(c2ccccc2)c2ccccc2)c(C)c1",92.89950477628409,"Cc1cc(C)c(C(=O)P(=O)(c2ccccc2)c2ccccc2)c(C)c1",4.766160000000004,34.14,348.127916542,2,0,4,0,2,0,3,25,46,0,3,3,0,0,0,0,0,3,0,0,0.13636363636363635
"A-1114","3-[(2-ethylhexanoyl)oxy]-2,2-dimethylpropyl 2-ethylhexanoate",-5.0206378696,"CCCCC(CC)C(=O)OCC(C)(C)COC(=O)C(CC)CCCC","CCCCC(CC)C(=O)OCC(C)(C)COC(=O)C(CC)CCCC",-10.41990502421063,"CCCCC(CC)C(=O)OCC(C)(C)COC(=O)C(CC)CCCC",5.531800000000006,52.6,356.29265976,4,0,14,0,4,0,4,25,65,2,0,0,0,0,0,0,0,0,0,0,0.9047619047619048
"A-1116","ethyl 2,2-dimethyl-3-(2-methylprop-1-en-1-yl)cyclopropane-1-carboxylate",-4.7652682741,"CCOC(=O)C1C(C=C(C)C)C1(C)C","CCOC(=O)C1C(C=C(C)C)C1(C)C",-0.6533805106727097,"CCOC(=O)C1C(C=C(C)C)C1(C)C",2.7879000000000014,26.3,196.14632988,2,0,3,0,2,0,2,14,34,2,1,0,1,1,0,0,0,0,1,1,0.75
"A-1119","N-(4-carbamoylphenyl)-4-nitrobenzamide",-4.9367254155,"NC(=O)c1ccc(NC(=O)c2ccc([N+](=O)[O-])cc2)cc1","NC(=O)c1ccc(NC(=O)c2ccc([N+](=O)[O-])cc2)cc1",49.23254892804051,"NC(=O)c1ccc(NC(=O)c2ccc([N+](=O)[O-])cc2)cc1",1.9459999999999997,115.33000000000001,285.07495583200006,7,3,4,2,4,2,7,21,32,0,2,2,0,0,0,0,0,2,0,0,0
"A-1120","1-(6-tert-butyl-1,1-dimethyl-2,3-dihydro-1H-inden-4-yl)ethan-1-one",-4.8708662082,"CC(=O)c1cc(C(C)(C)C)cc2c1CCC2(C)C","CC(=O)c1cc(C(C)(C)C)cc2c1CCC2(C)C",46.89270365129539,"CC(=O)c1cc(C(C)(C)C)cc2c1CCC2(C)C",4.410500000000004,17.07,244.182715388,1,0,1,0,1,0,1,18,42,0,2,1,0,1,0,0,0,1,0,1,0.5882352941176471
"A-1121","N-(4-amino-3-methoxy-9,10-dioxo-9,10-dihydroanthracen-1-yl)-4-methylbenzene-1-sulfonamide",-5.1125700507,"COc1cc(NS(=O)(=O)c2ccc(C)cc2)c2c(c1N)C(=O)c1ccccc1C2=O","COc1cc(NS(=O)(=O)c2ccc(C)cc2)c2c(c1N)C(=O)c1ccccc1C2=O",38.02205183482,"COc1cc(NS(=O)(=O)c2ccc(C)cc2)c2c(c1N)C(=O)c1ccccc1C2=O",3.162020000000001,115.56,422.09364267599994,7,3,4,2,6,0,8,30,48,0,4,3,0,1,0,0,0,3,0,1,0.09090909090909091
"A-1123","2,5-bis[(4-methylphenyl)amino]terephthalic acid",-5.0705134819,"Cc1ccc(Nc2cc(C(=O)[O-])c(Nc3ccc(C)cc3)cc2C(=O)[O-])cc1","Cc1ccc(Nc2cc(C(=O)[O-])c(Nc3ccc(C)cc3)cc2C(=O)[O-])cc1",113.18536248938187,"Cc1ccc(Nc2cc(C(=O)[O-])c(Nc3ccc(C)cc3)cc2C(=O)[O-])cc1",2.51764,104.32,374.12775421581995,6,2,6,2,6,0,6,28,46,0,3,3,0,0,0,0,0,3,0,0,0.09090909090909091
"A-1126","2-ethylhexyl 2-methylprop-2-enoate",-4.8059741607,"C=C(C)C(=O)OCC(CC)CCCC","C=C(C)C(=O)OCC(CC)CCCC",-11.066429282279536,"C=C(C)C(=O)OCC(CC)CCCC",3.3221000000000025,26.3,198.161979944,2,0,7,0,2,0,2,14,36,1,0,0,0,0,0,0,0,0,0,0,0.75
"A-1128","4-amino-N-(4-carbamoylphenyl)benzamide",-4.9156499936,"NC(=O)c1ccc(NC(=O)c2ccc(N)cc2)cc1","NC(=O)c1ccc(NC(=O)c2ccc(N)cc2)cc1",38.70933320137785,"NC(=O)c1ccc(NC(=O)c2ccc(N)cc2)cc1",1.6199999999999999,98.21,255.100776656,5,5,3,3,3,2,5,19,32,0,2,2,0,0,0,0,0,2,0,0,0
"A-1132","10-(prop-2-enoyloxy)decyl prop-2-enoate",-4.9608754545,"C=CC(=O)OCCCCCCCCCCOC(=O)C=C","C=CC(=O)OCCCCCCCCCCOC(=O)C=C",-15.029609884019104,"C=CC(=O)OCCCCCCCCCCOC(=O)C=C",3.5656000000000025,52.6,282.183109312,4,0,13,0,4,0,4,20,46,0,0,0,0,0,0,0,0,0,0,0,0.625
"A-1134","2,2,4,4-Tetramethyl-7-oxa-3,20-diazadispiro(5.1.11.2)heneicosan-21-one",-5.0846644385,"CC1(C)CC2(CC(C)(C)[NH2+]1)OC1(CCCCCCCCCCC1)NC2=O","CC1(C)CC2(CC(C)(C)[NH2+]1)OC1(CCCCCCCCCCC1)NC2=O",8.491375120760669,"CC1(C)CC2(CC(C)(C)[NH2+]1)OC1(CCCCCCCCCCC1)NC2=O",3.7870000000000017,54.94,365.31625497209,4,3,0,2,2,1,4,26,67,0,3,0,3,3,0,2,2,0,1,1,0.9545454545454546
"A-1135","2,4-bis(2-methylbutan-2-yl)phenol",-4.892804854,"CCC(C)(C)c1ccc(O)c(C(C)(C)CC)c1","CCC(C)(C)c1ccc(O)c(C(C)(C)CC)c1",32.65579289642986,"CCC(C)(C)c1ccc(O)c(C(C)(C)CC)c1",4.767400000000005,20.23,234.198365452,1,1,4,1,1,0,1,17,43,0,1,1,0,0,0,0,0,1,0,0,0.625
"A-1141","(3-phenoxyphenyl)methanol",-2.8258731416,"OCc1cccc(Oc2ccccc2)c1","OCc1cccc(Oc2ccccc2)c1",41.65434233566933,"OCc1cccc(Oc2ccccc2)c1",2.9712000000000005,29.46,200.083729624,2,1,3,1,2,0,2,15,27,0,2,2,0,0,0,0,0,2,0,0,0.07692307692307693
"A-1143","azacyclotridecan-2-one",-2.8195043204,"O=C1CCCCCCCCCCCN1","O=C1CCCCCCCCCCCN1",2.38440275591879,"O=C1CCCCCCCCCCCN1",3.0172000000000008,29.1,197.177964356,2,1,0,1,1,1,2,14,37,0,1,0,1,1,0,1,1,0,0,0,0.9166666666666666
"A-1144","methyl 3-phenylacrylate",-2.7343475301,"COC(=O)C=Cc1ccccc1","COC(=O)C=Cc1ccccc1",17.481888570835586,"COC(=O)C=Cc1ccccc1",1.8728,26.3,162.06807956,2,0,2,0,2,0,2,12,22,0,1,1,0,0,0,0,0,1,0,0,0.1
"A-1145","2-methyl-4,6-bis(methylsulfanyl)benzene-1,3-diamine; 4-methyl-2,6-bis(methylsulfanyl)benzene-1,3-diamine",-2.8569254583,"CSc1cc(SC)c(N)c(C)c1N","CSc1cc(SC)c(N)c(C)c1N",29.5260583176002,"CSc1cc(SC)c(N)c(C)c1N",2.6032200000000003,52.04,214.059840448,2,4,2,2,4,0,4,13,27,0,1,1,0,0,0,0,0,1,0,0,0.3333333333333333
"A-1148","4-allyl-1,2-dimethoxybenzene",-2.7782267945,"CC=Cc1ccc(OC)c(OC)c1","CC=Cc1ccc(OC)c(OC)c1",34.99626184357412,"CC=Cc1ccc(OC)c(OC)c1",2.736900000000001,18.46,178.099379688,2,0,3,0,2,0,2,13,27,0,1,1,0,0,0,0,0,1,0,0,0.2727272727272727
"A-1149","2-methylquinolin-8-ol",-1.7306186153,"Cc1ccc2cccc(O)c2n1","Cc1ccc2cccc(O)c2n1",35.10589701109318,"Cc1ccc2cccc(O)c2n1",2.2488200000000007,33.120000000000005,159.068413908,2,1,0,1,2,0,2,12,21,0,2,2,0,0,1,0,0,1,0,0,0.1
"A-1153","3-[2,2-dimethyl-3-(3-prop-2-enoyloxypropoxy)propoxy]propyl prop-2-enoate",-3.0495421403,"C=CC(=O)OCCCOCC(C)(C)COCCCOC(=O)C=C","C=CC(=O)OCCCOCC(C)(C)COCCCOC(=O)C=C",-19.29437232156048,"C=CC(=O)OCCCOCC(C)(C)COCCCOC(=O)C=C",2.2843999999999998,71.06,328.188588616,6,0,14,0,6,0,6,23,51,0,0,0,0,0,0,0,0,0,0,0,0.6470588235294118
"A-1154","pentyl formate",-1.6020599913,"CCCCCOC=O","CCCCCOC=O",-11.170867334281773,"CCCCCOC=O",1.3496,26.3,116.083729624,2,0,5,0,2,0,2,8,20,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334
"A-1155","1,3-dimethyl benzene-1,3-dicarboxylate",-2.825819918,"COC(=O)c1cccc(C(=O)OC)c1","COC(=O)c1cccc(C(=O)OC)c1",2.158592550269759,"COC(=O)c1cccc(C(=O)OC)c1",1.2597999999999998,52.60000000000001,194.0579088,4,0,2,0,4,0,4,14,24,0,1,1,0,0,0,0,0,1,0,0,0.2
"A-1156","ethenylbenzene",-2.5552696161,"C=Cc1ccccc1","C=Cc1ccccc1",16.3160274916158,"C=Cc1ccccc1",2.3296,0,104.062600256,0,0,1,0,0,0,0,8,16,0,1,1,0,0,0,0,0,1,0,0,0
"A-1157","hexyl 2-methylprop-2-enoate",-3.7554210341,"C=C(C)C(=O)OCCCCCC","C=C(C)C(=O)OCCCCCC",-16.658448947745363,"C=C(C)C(=O)OCCCCCC",2.686000000000001,26.3,170.130679816,2,0,6,0,2,0,2,12,30,0,0,0,0,0,0,0,0,0,0,0,0.7
"A-1160","4-naphthalen-2-yl-1,3-thiazol-2-amine",-4.849542252,"Nc1nc(-c2ccc3ccccc3c2)cs1","Nc1nc(-c2ccc3ccccc3c2)cs1",31.544503771307998,"Nc1nc(c2ccc3ccccc3c2)cs1",3.5455000000000014,38.91,226.05646932,2,2,1,1,3,0,3,16,26,0,3,3,0,0,1,0,0,2,0,0,0
"A-1161","2-benzylheptan-1-ol",-3.8432685623,"CCCCCC(CO)Cc1ccccc1","CCCCCC(CO)Cc1ccccc1",16.438513675273146,"CCCCCC(CO)Cc1ccccc1",3.417900000000002,20.23,206.167065324,1,1,7,1,1,0,1,15,37,1,1,1,0,0,0,0,0,1,0,0,0.5714285714285714
"A-1163","decanal",-3.7255255026,"CCCCCCCCCC=O","CCCCCCCCCC=O",-0.7490928313672641,"CCCCCCCCCC=O",3.3260000000000023,17.07,156.15141526,1,0,8,0,1,0,1,11,31,0,0,0,0,0,0,0,0,0,0,0,0.9
"A-1165","(2E)-3,7-dimethylocta-2,6-dien-1-yl acetate",-3.8305001771,"CC(=O)OCC=C(C)CCC=C(C)C","CC(=O)OCC=C(C)CCC=C(C)C",-5.2128138304072635,"CC(=O)OCC=C(C)CCC=C(C)C",3.242200000000002,26.3,196.14632988,2,0,5,0,2,0,2,14,34,0,0,0,0,0,0,0,0,0,0,0,0.5833333333333334
"A-1167","4,8-dimethyldeca-4,9-dienal",-3.7935760497,"C=CC(C)CCC=C(C)CCC=O","C=CC(C)CCC=C(C)CCC=O",-0.4008400492625368,"C=CC(C)CCC=C(C)CCC=O",3.5141000000000027,17.07,180.15141526,1,0,7,0,1,0,1,13,33,1,0,0,0,0,0,0,0,0,0,0,0.5833333333333334
"A-1168","methyl 2,2,2-trifluoroacetate",-0.6479837034,"COC(=O)C(F)(F)F","COC(=O)C(F)(F)F",70.22871624046664,"COC(=O)C(F)(F)F",0.7216999999999999,26.3,128.008513996,2,0,0,0,2,0,5,8,11,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666
"A-1170","3-ethoxy-4-hydroxybenzaldehyde",-1.7642022678,"CCOc1cc(C=O)ccc1O","CCOc1cc(C=O)ccc1O",24.441129617200765,"CCOc1cc(C=O)ccc1O",1.6034,46.53,166.06299418,3,1,3,1,3,0,3,12,22,0,1,1,0,0,0,0,0,1,0,0,0.2222222222222222
"A-1172","4-phenylbutan-2-one",-1.7160179957,"CC(=O)CCc1ccccc1","CC(=O)CCc1ccccc1",11.241520237079234,"CC(=O)CCc1ccccc1",2.2081999999999997,17.07,148.088815004,1,0,3,0,1,0,1,11,23,0,1,1,0,0,0,0,0,1,0,0,0.3
"A-1174","3-phenylprop-2-en-1-yl acetate",-2.7927245342,"CC(=O)OCC=Cc1ccccc1","CC(=O)OCC=Cc1ccccc1",-2.7333373499020794,"CC(=O)OCC=Cc1ccccc1",2.2629,26.3,176.083729624,2,0,3,0,2,0,2,13,25,0,1,1,0,0,0,0,0,1,0,0,0.18181818181818182
"A-1177","[2-[2-oxo-5-(2,4,4-trimethylpentan-2-yl)-3H-1-benzofuran-3-yl]-4-(2,4,4-trimethylpentan-2-yl)phenyl] acetate",-6.6925825623,"CC(=O)Oc1ccc(C(C)(C)CC(C)(C)C)cc1C1C(=O)Oc2ccc(C(C)(C)CC(C)(C)C)cc21","CC(=O)Oc1ccc(C(C)(C)CC(C)(C)C)cc1C1C(=O)Oc2ccc(C(C)(C)CC(C)(C)C)cc21",84.01614986212495,"CC(=O)Oc1ccc(C(C)(C)CC(C)(C)C)cc1C1C(=O)Oc2ccc(C(C)(C)CC(C)(C)C)cc12",8.090400000000008,52.60000000000001,492.32395988799993,4,0,6,0,4,0,4,36,80,1,3,2,0,1,0,0,1,2,0,0,0.5625
"A-1181","2,6-dimethyloctan-2-ol",-2.7493446847,"CCC(C)CCCC(C)(C)O","CCC(C)CCCC(C)(C)O",5.352442312221493,"CCC(C)CCCC(C)(C)O",2.9737000000000022,20.23,158.167065324,1,1,5,1,1,0,1,11,33,1,0,0,0,0,0,0,0,0,0,0,1
"A-1185","3-amino-4-hydroxybenzene-1-sulfonic acid",-1.8297447369,"Nc1cc(S(=O)(=O)[O-])ccc1O","Nc1cc(S(=O)(=O)[O-])ccc1O",13.135083666741025,"Nc1cc(S(=O)(=O)[O-])ccc1O",-0.12150000000000011,103.45,188.00230225191,5,3,1,2,5,0,6,12,18,0,1,1,0,0,0,0,0,1,0,0,0
